split,tier,method,metric,mean,median,standard_deviation,systems
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.all.mean,0.009025613600919137,0.0,0.026894606903676156,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.mean,0.18231663407712262,0.11885286817011984,0.150579609427481,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p50,0.1636634866843134,0.09655629776759364,0.19362052918005282,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p90,0.028040857081452108,0.0,0.09453954344237915,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p90,0.38418641760305466,0.3778996075073696,0.23261451964249927,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p95,0.040012820041586475,0.0,0.12588173649005813,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p95,0.43544703228201237,0.4661023978186004,0.2473734041735418,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p99,0.06615321809926542,0.0,0.15812761456951127,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p99,0.47303535244385964,0.5135670763453528,0.24682785807369387,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.count,0.7,0.0,1.784028761172211,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.count,10.1,11.0,5.221639325095071,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.maximum,0.3634415880684261,0.274775708625524,0.19439026100313245,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.maximum,0.5168918919474874,0.5577196582666359,0.21845552970024215,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.mean,0.21974161765148867,0.20775487330801556,0.09861042550228126,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.mean,0.3136349716842842,0.2971120596750285,0.1453998741149542,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p50,0.2104860361308932,0.2069332445486569,0.10354654601237522,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p50,0.3131318981846369,0.28005130641630904,0.15839912218533472,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p90,0.33466267743310013,0.25039528729972255,0.17460374675139315,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p90,0.4702773356461472,0.48261121093125164,0.20026578227356737,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p95,0.34905213275076313,0.2611457406922171,0.1841655633314533,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p95,0.4955421948384182,0.5210164800051376,0.2106551288560628,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p99,0.3605636970048935,0.2720497150388626,0.1922972677920372,6
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p99,0.5126219525256736,0.5491982847631973,0.21667002757405895,28
truth90_validation,T2,QField-Dyn,Phys_v2.families.environment_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.anomaly_frame_fraction,0.008333333333333333,0.0,0.04564354645876383,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.anomaly_frame_fraction,0.03666666666666667,0.0,0.14909689821546013,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_anomaly_fraction,2.3225566703827574e-06,0.0,1.2721166794527267e-05,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_anomaly_fraction,0.0001670379652835793,0.0,0.0006438464383196633,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.count,8656.0,5370.0,14449.526325609526,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.count,8656.0,5370.0,14449.526325609526,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.maximum,0.014402212725687397,0.0,0.07888416787846951,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.maximum,0.035970487524835955,0.0,0.14193034853638667,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.mean,5.713692073633765e-07,0.0,3.1295180353676823e-06,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.mean,3.894399414287324e-05,0.0,0.00014820755698096694,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.count,0.16666666666666666,0.0,0.9128709291752769,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.count,1.0,0.0,4.226354098453801,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.maximum,0.4320663817706219,0.4320663817706219,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.maximum,0.5395573128725393,0.5395573128725393,0.20187764281590556,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.mean,0.2460087259223754,0.2460087259223754,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.mean,0.23875025790735657,0.23875025790735657,0.05104041053621642,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.p50,0.19684488821227467,0.19684488821227467,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p50,0.16227626555608687,0.16227626555608687,0.01260113708014827,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.p90,0.39239758686440596,0.39239758686440596,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p90,0.4770051572401932,0.4770051572401932,0.14214722327758103,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.p95,0.4122319843175139,0.4122319843175139,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p95,0.5126248880949325,0.5126248880949325,0.16586958000935978,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.constraint_distribution.positive.p99,0.4280995022800003,0.4280995022800003,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p99,0.5342658372863455,0.5342658372863455,0.1945416667159408,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.finite_mean_squared_severity,1.7594053499541973e-07,0.0,9.636659979651845e-07,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.finite_mean_squared_severity,1.4070847679947319e-05,0.0,5.468845716724352e-05,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.count,20.0,20.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.count,20.0,20.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.maximum,0.014402212725687397,0.0,0.07888416787846951,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.maximum,0.035970487524835955,0.0,0.14193034853638667,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.mean,0.002050072716019795,0.0,0.011228710710899243,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.mean,0.00952442854896567,0.0,0.03755433687813188,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p50,0.005706220501204032,0.0,0.031254256866078835,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.p90,0.007014994628051853,0.0,0.03842270798561563,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p90,0.024966684940393388,0.0,0.09502036298401216,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.p95,0.011261766462278635,0.0,0.061683235287451614,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p95,0.031214374465048548,0.0,0.1202805143993042,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.all.p99,0.013774123473005639,0.0,0.0754439813602659,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p99,0.03501926491287846,0.0,0.13748098038330678,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.count,0.16666666666666666,0.0,0.9128709291752769,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.count,0.7333333333333333,0.0,2.9819379643092017,30
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.maximum,0.4320663817706219,0.4320663817706219,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.maximum,0.5395573128725393,0.5395573128725393,0.20187764281590556,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.mean,0.2460087259223754,0.2460087259223754,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.mean,0.2708347389495883,0.2708347389495883,0.0430817406217262,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p50,0.19684488821227467,0.19684488821227467,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p50,0.2278921802299462,0.2278921802299462,0.09492998647252028,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p90,0.39239758686440596,0.39239758686440596,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p90,0.49050063035042946,0.49050063035042946,0.14423210308719517,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p95,0.4122319843175139,0.4122319843175139,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p95,0.5169291589980355,0.5169291589980355,0.1703676021784393,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p99,0.4280995022800003,0.4280995022800003,0.0,1
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p99,0.5350316820976385,0.5350316820976385,0.1955756346884123,2
truth90_validation,T2,QField-Dyn,Phys_v2.families.self_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.families.self_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.finite_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.finite_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.fixed_environment_valid_frame_fraction,0.965,1.0,0.08920143805861057,30
truth90_validation,T2,Linear,Phys_v2.fixed_environment_valid_frame_fraction,0.495,0.45,0.26108196625475355,30
truth90_validation,T2,QField-Dyn,Phys_v2.heavy_atoms,27.666666666666668,26.5,16.79559329178307,30
truth90_validation,T2,Linear,Phys_v2.heavy_atoms,27.666666666666668,26.5,16.79559329178307,30
truth90_validation,T2,QField-Dyn,Phys_v2.intramolecular_tail_valid_frame_fraction,0.9550000000000001,1.0,0.13604639168186403,30
truth90_validation,T2,Linear,Phys_v2.intramolecular_tail_valid_frame_fraction,0.02333333333333333,0.0,0.040965362436334314,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.count,1818.6666666666667,1530.0,1260.5300837163797,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.count,1818.6666666666667,1530.0,1260.5300837163797,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.maximum,6.682736974302977,0.3389103320535673,14.482020459134638,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.maximum,50.970226531385244,47.478902329271946,17.58926447014487,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.mean,0.03019152125608641,0.0016644634124240777,0.06369556110770581,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.mean,4.416666748805678,3.3775315496018807,2.8894792488806256,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p50,0.29765859924892646,0.0,0.9363416729926765,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.p90,0.031816733082552486,0.0,0.09946249566354565,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p90,15.398515508998905,12.880149754028665,8.662786234959336,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.p95,0.0882164769139743,0.0,0.21496073713481603,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p95,22.986206388779614,19.470464059835983,11.23260253512478,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.all.p99,0.6142017509768778,0.05779998573442,1.4731310935932043,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p99,36.8002282263991,33.304094388875875,14.199911198675354,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.count,104.23333333333333,31.5,195.35850039903798,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.count,610.7,512.5,437.26336654713936,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.maximum,6.913176180313425,0.3624629938024186,14.682277512501475,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.maximum,50.970226531385244,47.478902329271946,17.58926447014487,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.mean,0.4220164884441058,0.09514910661712644,0.8482970117997367,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.mean,11.733521083855317,10.529529766479925,4.310546682844937,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.p50,0.09563958600378135,0.06559933315859728,0.08981870049280201,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p50,9.035824469036651,7.473936907010356,4.083046049633646,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.p90,0.9308556249049902,0.22329338173711377,2.1133099921127485,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p90,26.227314215470212,23.919851744091787,10.096214779908335,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.p95,1.8011362865475575,0.25090038278396054,3.243083898116045,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p95,32.48241528315697,29.908070901701684,11.482022524612127,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.angle.positive.p99,3.342746132895292,0.33811169506804184,6.693090462707769,29
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p99,44.23028751047593,43.02591495992239,15.389795058793045,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.count,1004.0,870.0,670.7977751695468,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.count,1004.0,870.0,670.7977751695468,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.maximum,0.012472904178820772,0.003425748274325957,0.02388623904319131,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.maximum,6.6656139805977395,6.203494017415075,4.439425655175737,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.mean,0.0004496315256915249,4.864194819468332e-05,0.0010897323327863661,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.mean,0.9133871564184026,0.4719999912014968,1.0203129134780051,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.p50,0.00010558990930689868,0.0,0.0004019469943955162,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p50,0.4947784209993306,0.1689210292681303,0.7955581961375835,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.p90,0.001143604453515602,0.0,0.002866197151405667,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p90,2.3753464552290113,1.283309469000613,2.421817977505905,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.p95,0.002241867918695727,0.00016769836311680212,0.005517117882871833,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p95,3.1664311469413935,1.8111320186457918,2.838721726138734,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.all.p99,0.005024888048665999,0.0014574596950134252,0.010707682996509971,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p99,5.0827639697530165,4.312163668215222,3.5551283372916567,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.count,130.36666666666667,48.5,188.19477865404153,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.count,734.0,566.0,514.7142494828462,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.maximum,0.013363825905879399,0.003667826121345086,0.024504458107812016,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.maximum,6.6656139805977395,6.203494017415075,4.439425655175737,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.mean,0.001654995333882495,0.0010100098992392955,0.0017655639494321377,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.mean,1.0813482258111464,0.6170795020751058,1.0156719034314543,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.p50,0.001068222709688153,0.000798220365473612,0.0008336040111858757,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p50,0.67418482561243,0.3203263524738275,0.7802988189317426,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.p90,0.0036220786118817687,0.0022201585208004087,0.004134711916915462,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p90,2.6274333973584736,1.5026894377901874,2.402992997628481,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.p95,0.005355158733822256,0.002658904589496163,0.007818335623214096,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p95,3.481908781605862,2.3228823386276236,2.836209365740071,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.bond.positive.p99,0.00889531852510986,0.0034483125316993714,0.014207670967843285,28
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p99,5.336957383757595,5.030821136333789,3.578380511181283,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.count,1802762.6666666667,1732450.0,1057108.438632067,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.count,1802762.6666666667,1732450.0,1057108.438632067,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.maximum,0.10518407663998924,0.0,0.2505530582221927,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.maximum,0.7149111799193607,0.8040113544286105,0.376262104419662,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.mean,3.3318799232580614e-07,0.0,1.096627244239352e-06,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.mean,9.862359556043723e-06,6.965533183774306e-06,1.3817527060342488e-05,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.count,1.6666666666666667,0.0,5.616068899600278,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.count,40.53333333333333,33.5,42.41237078261835,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.maximum,0.5259203831999463,0.36966992740995475,0.31396987661795017,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.maximum,0.7659762641993152,0.8302794223255873,0.3339112754071697,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.mean,0.26590136154038574,0.25667062618627917,0.09850005398330842,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.mean,0.28947198739626023,0.299247394213662,0.0922760566484643,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p50,0.244676244871786,0.21561355605262525,0.10475547823111586,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p50,0.2587112330783213,0.2512313042076585,0.08754929117476926,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p90,0.44991079417193847,0.34255618907151175,0.249608606522965,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p90,0.5784975028563911,0.5597111249288296,0.2223221702213843,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p95,0.4734342131419233,0.3528885622135103,0.2743224136078099,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p95,0.6483180943380367,0.701479296306077,0.2524750518646208,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p99,0.5126452586071456,0.36619600613203246,0.30125476266463724,6
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p99,0.7355006260291955,0.8147342801794286,0.30870490672326795,28
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.count,8656.0,5370.0,14449.526325609526,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.count,8656.0,5370.0,14449.526325609526,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.maximum,0.019010920797907362,0.0,0.10412710159957976,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.maximum,0.05877549308531437,0.0,0.2273731920606542,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.mean,7.666673112226253e-07,0.0,4.1992098045846534e-06,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.mean,6.029976495283859e-05,0.0,0.00022954033675335114,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p50,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p90,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p95,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p99,0.0,0.0,0.0,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.count,0.16666666666666666,0.0,0.9128709291752769,30
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.count,1.0,0.0,4.226354098453801,30
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.maximum,0.5703276239372209,0.5703276239372209,0.0,1
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.maximum,0.8816323962797156,0.8816323962797156,0.21987241493764287,2
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.mean,0.33009627752001347,0.33009627752001347,0.0,1
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.mean,0.36862575108947854,0.36862575108947854,0.06948454356837976,2
truth90_validation,T2,QField-Dyn,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.p50,0.2716565354903344,0.2716565354903344,0.0,1
