split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_anomaly_fraction,30,-3.0372946786821516e-05,-1.9334167618852414e-05,0.9,0.06666666666666667,-4.7356457767815236e-05,-1.7743138493065038e-05
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.maximum,30,-0.4097441148706363,-0.421255538260222,0.8666666666666667,0.06666666666666667,-0.5082529438586909,-0.3142056156716877
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.mean,30,-6.476283061215897e-06,-4.593217477407105e-06,0.9,0.06666666666666667,-1.0099799643144897e-05,-3.7035258361818757e-06
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.count,30,-38.86666666666667,-32.0,0.9,0.06666666666666667,-54.3675,-24.76333333333335
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.maximum,6,-0.20476176132572188,-0.18030623227079468,0.6666666666666666,0.0,-0.3794254748417747,-0.030098047809669088
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.mean,6,-0.017985457876716054,-0.05873470980915557,0.6666666666666666,0.0,-0.08047505229807292,0.0667540083885828
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p50,6,0.002718696961342096,-0.04040457959010467,0.6666666666666666,0.0,-0.07088958924499818,0.09320985081632475
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p90,6,-0.1368725273061974,-0.12768341779446085,0.6666666666666666,0.0,-0.27242776033868277,-0.00485310068099717
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p95,6,-0.1699011405702896,-0.1432454640907729,0.6666666666666666,0.0,-0.32624938179603574,-0.014177937768782728
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p99,6,-0.19564692509221546,-0.17424202021611257,0.6666666666666666,0.0,-0.3637527370252154,-0.028014727644975135
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.finite_mean_squared_severity,30,-0.006610545621225438,-0.0024546256785891434,0.9,0.06666666666666667,-0.01015703494857386,-0.0037634696455707936
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.maximum,30,-0.4097441148706363,-0.421255538260222,0.8666666666666667,0.06666666666666667,-0.5009533974797169,-0.31356099546435134
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.mean,30,-0.17329102047620346,-0.11885286817011984,0.9333333333333333,0.06666666666666667,-0.22620139233427083,-0.11980056861111954
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p50,30,-0.1636634866843134,-0.09655629776759364,0.5666666666666667,0.43333333333333335,-0.23134354501794407,-0.09809732795554696
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p90,30,-0.3561455605216025,-0.3215494400448646,0.9333333333333333,0.06666666666666667,-0.44085042784422307,-0.2721325510129623
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p95,30,-0.39543421224042585,-0.3357790562263918,0.9333333333333333,0.06666666666666667,-0.483309748722534,-0.3088867406392827
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p99,30,-0.4068821343445943,-0.41169256550196365,0.9,0.06666666666666667,-0.49704170587359164,-0.31249937281771967
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.count,30,-9.4,-10.0,0.9333333333333333,0.06666666666666667,-11.366666666666667,-7.5
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.maximum,6,-0.20476176132572188,-0.18030623227079468,0.6666666666666666,0.0,-0.3850854900509374,-0.027727902685422485
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.mean,6,-0.10123844621657567,-0.11860393820842202,0.6666666666666666,0.0,-0.24245317558137938,0.031036026055439973
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p50,6,-0.09064444261144405,-0.09722617264085802,0.6666666666666666,0.0,-0.2560132432237045,0.054692934886763966
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p90,6,-0.1873767504716298,-0.15774917979099634,0.6666666666666666,0.0,-0.3600290150571972,-0.016009537454799393
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p95,6,-0.20191001022873747,-0.17286521564177093,0.6666666666666666,0.0,-0.386174458089468,-0.03233394487940896
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p99,6,-0.204191411106325,-0.1788180289449899,0.6666666666666666,0.0,-0.38004109686525694,-0.03908347326823602
truth90_validation,T2,Linear,Phys_v2.families.environment_compression.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.anomaly_frame_fraction,30,-0.028333333333333335,0.0,0.06666666666666667,0.9,-0.09166666666666666,0.016666666666666666
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_anomaly_fraction,30,-0.00016471540861319654,0.0,0.06666666666666667,0.9,-0.00042830266588371094,4.645113340765515e-06
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.maximum,30,-0.021568274799148558,0.0,0.06666666666666667,0.9,-0.08516791713858712,0.029979696088146966
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.mean,30,-3.837262493550986e-05,0.0,0.06666666666666667,0.9,-9.703714105469879e-05,1.142738414726753e-06
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.count,30,-0.8333333333333334,0.0,0.06666666666666667,0.9,-2.466666666666667,0.3333333333333333
truth90_validation,T2,Linear,Phys_v2.families.self_compression.finite_mean_squared_severity,30,-1.38949071449519e-05,0.0,0.06666666666666667,0.9,-3.6411205498958014e-05,3.5188106999083946e-07
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.maximum,30,-0.021568274799148558,0.0,0.06666666666666667,0.9,-0.08516791713858712,0.03000907785406611
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.mean,30,-0.007474355832945873,0.0,0.06666666666666667,0.9,-0.023008068082177688,0.00410014543203959
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p50,30,-0.005706220501204032,0.0,0.03333333333333333,0.9666666666666667,-0.017118661503612093,0.0
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p90,30,-0.017951690312341537,0.0,0.06666666666666667,0.9,-0.06199031955445918,0.014029989256103706
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p95,30,-0.019952608002769916,0.0,0.06666666666666667,0.9,-0.07563998478372311,0.02252353292455727
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p99,30,-0.021245141439872824,0.0,0.06666666666666667,0.9,-0.0832623306676143,0.027548246946011278
truth90_validation,T2,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.count,30,-0.5666666666666667,0.0,0.06666666666666667,0.9,-1.8333333333333333,0.3333333333333333
truth90_validation,T2,Linear,Phys_v2.families.self_compression.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.finite_frame_fraction,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.fixed_environment_valid_frame_fraction,30,0.47000000000000003,0.5,0.0,0.06666666666666667,0.3749583333333333,0.561708333333333
truth90_validation,T2,Linear,Phys_v2.heavy_atoms,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.intramolecular_tail_valid_frame_fraction,30,0.9316666666666665,1.0,0.0,0.0,0.8766666666666666,0.9716666666666666
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.maximum,30,-44.28748955708226,-45.78972882365923,1.0,0.0,-50.19648333320739,-38.415815901946246
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.mean,30,-4.386475227549593,-3.271824112235152,1.0,0.0,-5.408479900032132,-3.443721317214978
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p50,30,-0.29765859924892646,0.0,0.1,0.9,-0.6637668116460199,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p90,30,-15.366698775916353,-12.83808129245537,1.0,0.0,-18.67668521495445,-12.348219727628718
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p95,30,-22.897989911865636,-19.470464059835983,1.0,0.0,-27.117771085905563,-19.154797574216666
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.all.p99,30,-36.186026475422224,-32.59173615596775,1.0,0.0,-41.559684618093264,-31.454593562005044
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.count,30,-506.46666666666664,-491.5,1.0,0.0,-613.4399999999999,-411.07250000000016
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.maximum,29,-44.948653546557715,-46.01794557492896,1.0,0.0,-50.80284155719496,-38.82414458459503
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.mean,29,-11.492658876418108,-10.268078399132168,1.0,0.0,-13.21424496893356,-9.984937224996962
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p50,29,-9.06716550147272,-7.371701346513674,1.0,0.0,-10.608544323471383,-7.69079617916691
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p90,29,-25.739418207617913,-23.459677608894676,1.0,0.0,-29.784213628751647,-22.498117548215276
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p95,29,-31.283640868481456,-28.38786841317788,1.0,0.0,-35.54467345163492,-27.49610752121429
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.angle.positive.p99,29,-41.70523899882457,-42.16968720514206,1.0,0.0,-47.395503247696226,-36.20531613987562
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.maximum,30,-6.653141076418918,-6.200592278105427,1.0,0.0,-8.214233146275177,-5.1443952810200795
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.mean,30,-0.9129375248927112,-0.4719703317942958,1.0,0.0,-1.2869841339529582,-0.5914825968806222
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p50,30,-0.49467283109002375,-0.1689210292681303,1.0,0.0,-0.8061439586096065,-0.2485453640439577
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p90,30,-2.3742028507754953,-1.283309469000613,1.0,0.0,-3.3124646111901592,-1.6224514573574556
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p95,30,-3.164189279022698,-1.8106369499858483,1.0,0.0,-4.264999642872828,-2.1948155394885323
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.all.p99,30,-5.07773908170435,-4.310634962861709,1.0,0.0,-6.3254122910747315,-3.7635504245485136
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.count,30,-603.6333333333333,-537.5,1.0,0.0,-758.0875000000001,-475.9941666666667
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.maximum,28,-7.0414519532930395,-6.8889557599597335,1.0,0.0,-8.57685836194452,-5.537924189615037
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.mean,28,-1.1422845532964712,-0.7568112424563781,1.0,0.0,-1.5330357959510774,-0.8134517909027842
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p50,28,-0.7123463874521143,-0.3514962980586351,1.0,0.0,-1.0175619263842999,-0.45172513353787774
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p90,28,-2.774714895657854,-1.8049938450015912,1.0,0.0,-3.704496107033494,-1.959834319287127
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p95,28,-3.6791328118536435,-2.628125643185329,1.0,0.0,-4.724293145294588,-2.6506136571801155
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.bond.positive.p99,28,-5.640768687708674,-5.510528173185493,1.0,0.0,-6.890281162777781,-4.313538429463009
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.maximum,30,-0.6097271032793715,-0.6173244628617868,0.8666666666666667,0.06666666666666667,-0.7532527228980181,-0.46976178814084674
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.mean,30,-9.529171563717915e-06,-6.704789315743358e-06,0.9,0.06666666666666667,-1.5065582506326929e-05,-5.291206690913179e-06
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.count,30,-38.86666666666667,-32.0,0.9,0.06666666666666667,-55.401666666666664,-24.865833333333338
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.maximum,6,-0.2948824006277489,-0.2582775851046789,0.6666666666666666,0.0,-0.5607146203817558,-0.04859512690684078
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.mean,6,-0.022982070766425097,-0.08059235742972896,0.6666666666666666,0.0,-0.12006150443106028,0.09513564866304873
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p50,6,0.011761012381177568,-0.05668032541736848,0.6666666666666666,0.0,-0.09685112562812286,0.12970633548959618
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p90,6,-0.1889009645204557,-0.1742409075032531,0.6666666666666666,0.0,-0.4110092650849098,0.01985527219850562
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p95,6,-0.2608395067276302,-0.2683786277634098,0.6666666666666666,0.0,-0.4996369981564219,-0.012161522349031574
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p99,6,-0.2829183613341451,-0.24594045925919505,0.6666666666666666,0.0,-0.5401363655246118,-0.034775383907330724
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.maximum,30,-0.039764572287407006,0.0,0.06666666666666667,0.9,-0.1417562901933436,0.038021841595814725
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.mean,30,-5.9533097641615964e-05,0.0,0.06666666666666667,0.9,-0.0001506611112838482,1.5333346224452505e-06
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.count,30,-0.8333333333333334,0.0,0.06666666666666667,0.9,-2.533333333333333,0.3333333333333333
truth90_validation,T2,Linear,Phys_v2.windows.early.valid_frame_fraction,30,0.8857142857142859,1.0,0.0,0.0,0.8285714285714287,0.9380952380952381
truth90_validation,T2,Linear,Phys_v2.windows.late.valid_frame_fraction,30,0.8944444444444445,1.0,0.0,0.03333333333333333,0.8,0.9666666666666667
truth90_validation,T2,Linear,Phys_v2.windows.middle.valid_frame_fraction,30,0.9142857142857144,1.0,0.0,0.0,0.8333333333333334,0.980952380952381
truth90_validation,T2,Linear,Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,30,0.8566666666666666,0.9,0.0,0.0,0.7983333333333332,0.9083749999999998
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,30,0.006666666666666672,0.0,0.23333333333333334,0.6,-0.06833333333333333,0.08166666666666665
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.mean_wasserstein,30,-7.192561856091058,-4.801994160972379,1.0,0.0,-9.09804278663993,-5.47790112839027
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.mean_wasserstein,30,1.9242735527496453,1.8451110785789446,0.0,0.0,1.632714340163994,2.209119365209221
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,30,-13.053505224244397,-5.355974780577368,0.6,0.0,-23.673302972616906,-3.937358690181986
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,30,30.953316391339595,29.2471664248679,0.0,0.0,27.083655201132654,35.04518307903298
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,30,-13.053505224244397,-5.355974780577368,0.6,0.0,-23.571648232176305,-3.739175428533228
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,30,30.953316391339595,29.2471664248679,0.0,0.0,27.01524995824542,35.3807484620154
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.mean_wasserstein,30,-0.817202010259991,-0.3362322917598655,1.0,0.0,-1.2087698840372645,-0.4837101755651107
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.mean_wasserstein,30,0.022155110472106023,0.023545026319930728,0.03333333333333333,0.0,0.017846848644657246,0.026617472711990307
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,30,-0.9358653079310365,-0.1620703686661254,1.0,0.0,-1.6260733178646332,-0.39836221819150347
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,30,0.0034115275654388252,0.0037308639371299887,0.03333333333333333,0.0,0.0028805537726479574,0.003894355703791247
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,30,-0.9358653079310365,-0.1620703686661254,1.0,0.0,-1.5790123501203992,-0.38794613838465125
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,30,0.0034115275654388252,0.0037308639371299887,0.03333333333333333,0.0,0.002887200531500882,0.003915781071179157
truth90_validation,T2,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.chemistry.checked_centres,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.chemistry.checked_centres,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.angle_degrees,30,-135.36179736303674,-53.01383871878316,1.0,0.0,-213.03513468692574,-77.70160829870609
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.angle_degrees,30,0.29399614789665146,0.0005186959950962817,0.06666666666666667,0.1,0.007159310296162649,0.7456145755756508
truth90_validation,T2,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.bond_relative,30,-1.6873914831301458,-0.22567074208450671,1.0,0.0,-2.8845920406058676,-0.7046996917952335
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.bond_relative,30,-5.387978943596776e-05,-2.4510532319861353e-07,0.6,0.03333333333333333,-0.00011450105452008046,-6.768002032136568e-06
truth90_validation,T2,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.environment_compression,30,-0.006610545570732805,-0.002454615996848631,0.9,0.06666666666666667,-0.010405656124813575,-0.00376367791726446
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.environment_compression,30,0.000108206730599644,0.0,0.0,0.8,6.6286949557560855e-06,0.0002640591365552632
truth90_validation,T2,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.self_compression,30,-1.38949071449519e-05,0.0,0.06666666666666667,0.9,-3.658714603395343e-05,3.5188106999083946e-07
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.self_compression,30,1.7594053499541973e-07,0.0,0.0,0.9666666666666667,0.0,5.278216049862593e-07
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,30,-0.7466666666666666,-0.7749999999999999,1.0,0.0,-0.8083333333333332,-0.6816666666666666
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,30,0.023333333333333334,0.0,0.0,0.8666666666666667,0.0016666666666666668,0.06333333333333334
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,30,-0.2046969746094161,-0.1467013888888889,1.0,0.0,-0.25644450801188623,-0.1552159114284481
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,30,0.00040445269016697595,0.0,0.0,0.8666666666666667,3.0303030303030302e-05,0.001083109152752009
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,30,-36.89759719202519,-34.076544162403586,0.9666666666666667,0.0,-42.90878978681996,-30.882684966023675
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,30,4.8728142629572115,0.30192350042192406,0.1,0.1,0.7617211690331943,10.408472553166625
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,30,-4.936250706876552,-3.164665435728863,1.0,0.0,-6.712811519890158,-3.4729504656200834
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,30,0.027776978847380666,0.002134807614947735,0.06666666666666667,0.1,0.006293006139099588,0.05605301073316654
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,30,-1.0763701149708642,0.0,0.23333333333333334,0.7666666666666667,-2.137516854548504,-0.268127824043396
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,30,-16.106904274496966,-11.882427991048328,1.0,0.0,-21.11374005303424,-12.02005066018834
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,30,0.04520369626782001,0.0,0.0,0.8,0.006796073585944615,0.09999462187380337
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,30,-22.527233986070303,-18.405467900451836,1.0,0.0,-28.062046948283843,-17.719841229860467
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,30,0.12369336557306403,0.0,0.0,0.7666666666666667,0.028435360014090205,0.2807458611413452
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,30,-34.513105930313785,-29.54036654093299,1.0,0.0,-41.042974648222845,-28.90921524566466
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,30,0.36444237152529474,0.052327785801640804,0.03333333333333333,0.23333333333333334,0.13495580592117054,0.6945031175635425
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,30,-252.4,-231.5,1.0,0.0,-306.30083333333334,-197.69583333333335
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,30,44.63333333333333,17.0,0.0,0.13333333333333333,18.666666666666668,80.00166666666665
